snapshot_date,project_id,dataset_name,table_name,table_type,storage_last_modified_time,total_logical_tb,project_logical_tb,percentage_of_project_logical_tb,billing_model,last_queried,storage_last_modified_date,cost_per_month,
03/11/2025,bt-con-digital-dp-dev-data,paid_media_rw,dp_018_paid_media_campaign_audience_list_EEC_CRM_DVE_1P_CU_OOC_PAYMHS,BASE TABLE,2024-09-09 11:52:49.246000 UTC, -   , 0.00000015948899 , -   ,LOGICAL,20/10/2025,09/09/2024, $-   ,
03/11/2025,bt-con-digital-dp-dev-data,paid_media_rw,dp_018_paid_media_campaign_audience_list_EEC_CRM_DVE_1P_CU_OOC_SIMO_APPLE,BASE TABLE,2024-09-09 11:52:04.744000 UTC, -   , 0.00000015948899 , -   ,LOGICAL,20/10/2025,09/09/2024, $-   ,
03/11/2025,bt-con-digital-dp-dev-data,paid_media_rw,dp_018_paid_media_campaign_audience_list_EEC_CRM_DVE_1P_CU_UPG_PAYMHS,BASE TABLE,2024-09-09 11:56:23.336000 UTC, -   , 0.00000015948899 , -   ,LOGICAL,20/10/2025,09/09/2024, $-   ,
03/11/2025,bt-con-digital-dp-dev-data,paid_media_rw,dp_018_paid_media_campaign_audience_list_EEC_CRM_DVE_1P_CU_UPG_PAYMHS_APPLE,BASE TABLE,2024-09-09 11:54:28.286000 UTC, -   , 0.00000015948899 , -   ,LOGICAL,20/10/2025,09/09/2024, $-   ,
03/11/2025,bt-con-digital-dp-dev-data,paid_media_rw,dp_018_paid_media_campaign_audience_list_EEC_CRM_DVE_1P_CU_UPG_PAYMHS_NONAPPLE,BASE TABLE,2024-09-09 11:53:56.612000 UTC, -   , 0.00000015948899 , -   ,LOGICAL,20/10/2025,09/09/2024, $-   ,
03/11/2025,bt-con-digital-dp-dev-data,paid_media_rw,dp_018_paid_media_campaign_audience_list_EEC_CRM_GA_1P_CU_ANY_ELIG_PAYM_ADDLINE,BASE TABLE,2024-10-01 11:38:59.930000 UTC, -   , 0.00000015948899 , -   ,LOGICAL,20/10/2025,01/10/2024, $-   ,
03/11/2025,bt-con-digital-dp-dev-data,paid_media_rw,dp_018_paid_media_campaign_audience_list_EEC_CRM_META_1P_CU_ANY_ELIG_PAYM_ADDLINE,BASE TABLE,2024-09-12 10:33:40.719000 UTC, -   , 0.00000015948899 , -   ,LOGICAL,20/10/2025,12/09/2024, $-   ,
03/11/2025,bt-con-digital-dp-dev-data,paid_media_rw,dp_018_paid_media_campaign_audience_list_EEC_CRM_META_1P_CU_ANY_PAYM_ELIG_ADDLINE,BASE TABLE,2025-01-23 16:03:55.749000 UTC, -   , 0.00000015948899 , -   ,LOGICAL,20/10/2025,23/01/2025, $-   ,
03/11/2025,bt-con-digital-dp-dev-data,paid_media_rw,dp_018_paid_media_campaign_audience_list_EEC_CRM_META_1P_CU_OOC_PAYMHS,BASE TABLE,2025-01-23 15:51:24.919000 UTC, -   , 0.00000015948899 , -   ,LOGICAL,20/10/2025,23/01/2025, $-   ,
03/11/2025,bt-con-digital-dp-dev-data,paid_media_rw,dp_018_paid_media_campaign_audience_list_EEC_CRM_META_1P_CU_OOC_SIMO_APPLE,BASE TABLE,2025-01-23 16:07:40.576000 UTC, -   , 0.00000015948899 , -   ,LOGICAL,20/10/2025,23/01/2025, $-   ,
03/11/2025,bt-con-digital-dp-dev-data,paid_media_rw,dp_018_paid_media_campaign_audience_list_EEC_CRM_META_1P_CU_UPG_PAYMHS,BASE TABLE,2025-01-23 15:52:23.689000 UTC, -   , 0.00000015948899 , -   ,LOGICAL,20/10/2025,23/01/2025, $-   ,
03/11/2025,bt-con-digital-dp-dev-data,paid_media_rw,dp_018_paid_media_campaign_audience_list_EEC_CRM_META_1P_CU_UPG_PAYMHS_APPLE,BASE TABLE,2025-01-23 16:04:47.010000 UTC, -   , 0.00000015948899 , -   ,LOGICAL,20/10/2025,23/01/2025, $-   ,
03/11/2025,bt-con-digital-dp-dev-data,paid_media_rw,dp_018_paid_media_campaign_audience_list_EEC_CRM_META_1P_CU_UPG_PAYMHS_NONAPPLE,BASE TABLE,2025-01-23 16:04:52.442000 UTC, -   , 0.00000015948899 , -   ,LOGICAL,20/10/2025,23/01/2025, $-   ,
03/11/2025,bt-con-digital-dp-dev-data,paid_media_rw,dp_018_paid_media_campaign_audience_list_EEC_CRM_RED_1P_CU_ANY_PAYM_ELIG_ADDLINE,BASE TABLE,2025-04-16 08:39:06.638000 UTC, -   , 0.00000015948899 , -   ,LOGICAL,20/10/2025,16/04/2025, $-   ,
03/11/2025,bt-con-digital-dp-dev-data,paid_media_rw,dp_018_paid_media_campaign_audience_list_EEC_CRM_RED_1P_CU_OOC_PAYMHS,BASE TABLE,2025-04-16 08:42:28.713000 UTC, -   , 0.00000015948899 , -   ,LOGICAL,20/10/2025,16/04/2025, $-   ,
03/11/2025,bt-con-digital-dp-dev-data,paid_media_rw,dp_018_paid_media_campaign_audience_list_EEC_CRM_RED_1P_CU_OOC_SIMO_APPLE,BASE TABLE,2025-04-16 08:43:22.561000 UTC, -   , 0.00000015948899 , -   ,LOGICAL,20/10/2025,16/04/2025, $-   ,
03/11/2025,bt-con-digital-dp-dev-data,paid_media_rw,dp_018_paid_media_campaign_audience_list_EEC_CRM_RED_1P_CU_UPG_PAYMHS,BASE TABLE,2025-04-16 08:39:57.357000 UTC, -   , 0.00000015948899 , -   ,LOGICAL,20/10/2025,16/04/2025, $-   ,
03/11/2025,bt-con-digital-dp-dev-data,paid_media_rw,dp_018_paid_media_campaign_audience_list_EEC_CRM_RED_1P_CU_UPG_PAYMHS_APPLE,BASE TABLE,2025-04-16 08:40:43.028000 UTC, -   , 0.00000015948899 , -   ,LOGICAL,20/10/2025,16/04/2025, $-   ,
03/11/2025,bt-con-digital-dp-dev-data,paid_media_rw,dp_018_paid_media_campaign_audience_list_EEC_CRM_RED_1P_CU_UPG_PAYMHS_NONAPPLE,BASE TABLE,2025-04-16 08:40:43.768000 UTC, -   , 0.00000015948899 , -   ,LOGICAL,20/10/2025,16/04/2025, $-   ,
03/11/2025,bt-con-digital-dp-dev-data,paid_media_rw,DP_018_test_tbl,BASE TABLE,2024-05-10 08:23:27.615000 UTC, -   , 0.00000015948899 , -   ,LOGICAL,20/10/2025,10/05/2024, $-   ,
03/11/2025,bt-con-digital-dp-dev-data,paid_media_rw,dp_032_paid_media_econometrics_bb_offer,BASE TABLE,2025-08-21 09:50:30.000000 UTC, -   , 0.00000015948899 , -   ,LOGICAL,20/10/2025,21/08/2025, $-   ,
03/11/2025,bt-con-digital-dp-dev-data,paid_media_rw,dp_032_paid_media_econometrics_ccv,BASE TABLE,2025-06-09 17:24:59.587000 UTC, -   , 0.00000015948899 , -   ,LOGICAL,20/10/2025,09/06/2025, $-   ,
03/11/2025,bt-con-digital-dp-dev-data,paid_media_rw,dp_032_paid_media_econometrics_mobile_offer,BASE TABLE,2025-08-21 09:50:15.274000 UTC, -   , 0.00000015948899 , -   ,LOGICAL,20/10/2025,21/08/2025, $-   ,
03/11/2025,bt-con-digital-dp-dev-data,paid_media_rw,dp_032_paid_media_econometrics_nba,BASE TABLE,2025-07-21 11:17:29.231000 UTC, -   , 0.00000015948899 , -   ,LOGICAL,20/10/2025,21/07/2025, $-   ,
03/11/2025,bt-con-digital-dp-dev-data,paid_media_rw,dp_pmds_027_offline_orders_base,BASE TABLE,2025-03-04 14:12:10.912000 UTC, -   , 0.00000015948899 , -   ,LOGICAL,20/10/2025,04/03/2025, $-   ,
03/11/2025,bt-con-digital-dp-dev-data,paid_media_rw,EEC_CRM_GA_1P_CU_ANY_ALL,BASE TABLE,2024-06-04 11:35:27.405000 UTC, -   , 0.00000015948899 , -   ,LOGICAL,20/10/2025,04/06/2024, $-   ,
03/11/2025,bt-con-digital-dp-dev-data,test,test_dp18,BASE TABLE,2024-05-06 08:22:56.677000 UTC, -   , 0.00000015948899 , -   ,LOGICAL,20/10/2025,06/05/2024, $-   ,
03/11/2025,bt-con-digital-dp-dev-data,user_acceptance_testing_rw,dp_dus_205_pages_viewed,BASE TABLE,2025-04-23 10:51:28.397000 UTC, -   , 0.00000015948899 , -   ,LOGICAL,20/10/2025,23/04/2025, $-   ,
03/11/2025,bt-con-digital-dp-dev-data,user_acceptance_testing_rw,test3,BASE TABLE,2025-06-09 17:25:13.821000 UTC, -   , 0.00000015948899 , -   ,LOGICAL,20/10/2025,09/06/2025, $-   ,
03/11/2025,bt-con-market-data,cons_ccn_market_marketing_campaigns_rw,unica_con_conv_history_drop_bkp_11092024,BASE TABLE,2024-09-11 06:01:42.648000 UTC, -   , 0.99010200115572 , -   ,LOGICAL,20/10/2025,11/09/2024, $-   ,
03/11/2025,bt-con-market-data,cons_ccn_market_marketing_campaigns_tkn_rw,unica_con_conv_history_drop,BASE TABLE,2023-10-30 10:37:15.896000 UTC, -   , 0.99010200115572 , -   ,LOGICAL,20/10/2025,30/10/2023, $-   ,
03/11/2025,bt-con-market-data,cons_ccn_market_marketing_campaigns_tkn_stg,w_unica_con_conv_history_amend,BASE TABLE,2023-07-04 10:22:52.424000 UTC, -   , 0.99010200115572 , -   ,LOGICAL,20/10/2025,04/07/2023, $-   ,
03/11/2025,bt-con-digital-dp-prep-data,user_acceptance_testing_rw,ga4_ee_digital_journeys,BASE TABLE,2024-11-12 21:45:15.653000 UTC, 0.01497059332632 , 0.04673438721238 , 32.03335748961850 ,PHYSICAL,21/10/2025,12/11/2024, $0.15 ,
03/11/2025,bt-con-digital-dp-prep-data,digital_touchpoints_rw,dp_004_adobe_customer_interaction_log,BASE TABLE,2024-10-25 11:35:03.839000 UTC, 0.00582062094327 , 0.04673438721238 , 12.45468549061480 ,PHYSICAL,21/10/2025,25/10/2024, $0.06 ,
03/11/2025,bt-con-digital-dp-prep-data,user_acceptance_testing_rw,dp_dus_201_interaction_log_isp_join_array,BASE TABLE,2025-07-04 08:46:01.871000 UTC, 0.00502236062675 , 0.04673438721238 , 10.74660635632130 ,PHYSICAL,21/10/2025,04/07/2025, $0.05 ,
03/11/2025,bt-con-digital-dp-prep-data,user_acceptance_testing_rw,dp_dus_201_interaction_log_isp_join,BASE TABLE,2025-06-26 18:03:17.358000 UTC, 0.00501099882786 , 0.04673438721238 , 10.72229492404410 ,PHYSICAL,21/10/2025,26/06/2025, $0.05 ,
03/11/2025,bt-con-digital-dp-prep-data,user_acceptance_testing_rw,adobe_ga4_interaction_log_combo,BASE TABLE,2025-01-14 14:00:00.513000 UTC, 0.00320383388407 , 0.04673438721238 , 6.85541006349869 ,PHYSICAL,21/10/2025,14/01/2025, $0.03 ,
03/11/2025,bt-con-digital-dp-prep-data,digital_touchpoints_stg,dp_004_adobe_customer_interaction_log_stg,BASE TABLE,2024-10-25 11:33:34.287000 UTC, 0.00276460916484 , 0.04673438721238 , 5.91557807804024 ,PHYSICAL,21/10/2025,25/10/2024, $0.03 ,
03/11/2025,bt-con-digital-dp-prep-data,user_acceptance_testing_rw,int_log_010425,BASE TABLE,2025-04-02 16:54:06.858000 UTC, 0.00266255146926 , 0.04673438721238 , 5.69719991653478 ,PHYSICAL,21/10/2025,02/04/2025, $0.03 ,
03/11/2025,bt-con-digital-dp-prep-data,user_acceptance_testing_rw,dp_dus_xxx_bt_interaction_log,BASE TABLE,2025-01-20 10:44:56.822000 UTC, 0.00097657306287 , 0.04673438721238 , 2.08962419563453 ,PHYSICAL,21/10/2025,20/01/2025, $0.01 ,
03/11/2025,bt-con-digital-dp-prep-data,user_acceptance_testing_rw,dp_dus_201_ee_interaction_log_session_testing,BASE TABLE,2025-08-18 09:22:41.576000 UTC, 0.00092243782728 , 0.04673438721238 , 1.97378821528731 ,PHYSICAL,21/10/2025,18/08/2025, $0.01 ,
03/11/2025,bt-con-digital-dp-prep-data,user_acceptance_testing_rw,ga4_interaction_log,BASE TABLE,2024-11-13 08:25:53.181000 UTC, 0.00040770642045 , 0.04673438721238 , 0.87239064159294 ,PHYSICAL,21/10/2025,13/11/2024, $0.00 ,
03/11/2025,bt-con-digital-dp-prep-data,user_acceptance_testing_rw,avw_dp_dus_201_ee_interaction_log_session,BASE TABLE,2025-07-30 14:47:01.060000 UTC, 0.00033996180809 , 0.04673438721238 , 0.72743396965895 ,PHYSICAL,21/10/2025,30/07/2025, $0.00 ,
03/11/2025,bt-con-digital-dp-prep-data,user_acceptance_testing_rw,dp_dus_201_ee_interaction_log_session,BASE TABLE,2025-07-30 14:49:58.966000 UTC, 0.00033996180809 , 0.04673438721238 , 0.72743396965895 ,PHYSICAL,21/10/2025,30/07/2025, $0.00 ,
03/11/2025,bt-con-digital-dp-prep-data,user_acceptance_testing_rw,dp_dus_201_bt_interaction_log_session_testing,BASE TABLE,2025-08-18 09:17:01.388000 UTC, 0.00032665697199 , 0.04673438721238 , 0.69896491957444 ,PHYSICAL,21/10/2025,18/08/2025, $0.00 ,
03/11/2025,bt-con-custexp-r-data,aem_rw,bt_con_noncust_aem_competition,BASE TABLE,2024-10-07 08:07:48.767000 UTC, 0.00021194731562 , 1.54628684967065 , 0.01370685624501 ,LOGICAL,21/10/2025,07/10/2024, $0.00 ,
03/11/2025,bt-con-custexp-r-data,aem_rw,bt_con_cust_aem_competition,BASE TABLE,2024-10-07 08:07:49.676000 UTC, 0.00020933351698 , 1.54628684967065 , 0.01353781913246 ,LOGICAL,21/10/2025,07/10/2024, $0.00 ,
03/11/2025,bt-con-digital-dp-prep-data,user_acceptance_testing_rw,avw_dp_dus_201_bt_interaction_log_session,BASE TABLE,2025-07-30 13:53:18.798000 UTC, 0.00010275870682 , 0.04673438721238 , 0.21987815171203 ,PHYSICAL,21/10/2025,30/07/2025, $0.00 ,
03/11/2025,bt-con-digital-dp-prep-data,user_acceptance_testing_rw,dp_dus_201_bt_interaction_log_session,BASE TABLE,2025-07-30 13:54:42.363000 UTC, 0.00010275870682 , 0.04673438721238 , 0.21987815171203 ,PHYSICAL,21/10/2025,30/07/2025, $0.00 ,
03/11/2025,bt-con-digital-dp-prep-data,user_acceptance_testing_rw,bt_interaction_log,BASE TABLE,2025-02-21 09:43:47.442000 UTC, 0.00007386303787 , 0.04673438721238 , 0.15804858536711 ,PHYSICAL,21/10/2025,21/02/2025, $0.00 ,
03/11/2025,bt-con-digital-dp-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20250325,BASE TABLE,2025-03-26 00:01:19.262000 UTC, 0.00007192672001 , 0.01087970422577 , 0.66110914891165 ,LOGICAL,21/10/2025,26/03/2025, $0.00 ,
03/11/2025,bt-con-digital-dp-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20250311,BASE TABLE,2025-03-12 00:57:03.224000 UTC, 0.00007178626493 , 0.01087970422577 , 0.65981816633649 ,LOGICAL,21/10/2025,12/03/2025, $0.00 ,
03/11/2025,bt-con-digital-dp-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20250326,BASE TABLE,2025-03-27 00:16:16.328000 UTC, 0.00005506301022 , 0.01087970422577 , 0.50610760255851 ,LOGICAL,21/10/2025,27/03/2025, $0.00 ,
03/11/2025,bt-con-digital-dp-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20241115,BASE TABLE,2024-11-16 00:16:13.762000 UTC, 0.00004833067396 , 0.01087970422577 , 0.44422782972349 ,LOGICAL,21/10/2025,16/11/2024, $0.00 ,
03/11/2025,bt-con-digital-dp-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20250310,BASE TABLE,2025-03-11 00:32:58.213000 UTC, 0.00004706831623 , 0.01087970422577 , 0.43262496165386 ,LOGICAL,21/10/2025,11/03/2025, $0.00 ,
03/11/2025,bt-con-digital-dp-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20250225,BASE TABLE,2025-02-26 00:01:26.648000 UTC, 0.00004540002556 , 0.01087970422577 , 0.41729099076351 ,LOGICAL,21/10/2025,26/02/2025, $0.00 ,
03/11/2025,bt-con-digital-dp-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20250321,BASE TABLE,2025-03-22 00:16:14.566000 UTC, 0.00004478563551 , 0.01087970422577 , 0.41164386990761 ,LOGICAL,21/10/2025,22/03/2025, $0.00 ,
03/11/2025,bt-con-digital-dp-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20250114,BASE TABLE,2025-01-15 00:16:13.519000 UTC, 0.00004299691045 , 0.01087970422577 , 0.39520293529459 ,LOGICAL,21/10/2025,15/01/2025, $0.00 ,
03/11/2025,bt-con-digital-dp-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20250314,BASE TABLE,2025-03-15 00:02:53.949000 UTC, 0.00004235946653 , 0.01087970422577 , 0.38934391647508 ,LOGICAL,21/10/2025,15/03/2025, $0.00 ,
03/11/2025,bt-con-digital-dp-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20250319,BASE TABLE,2025-03-20 00:04:43.902000 UTC, 0.00004194859321 , 0.01087970422577 , 0.38556740455944 ,LOGICAL,21/10/2025,20/03/2025, $0.00 ,
03/11/2025,bt-con-digital-dp-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20250318,BASE TABLE,2025-03-19 00:02:38.626000 UTC, 0.00004099433590 , 0.01087970422577 , 0.37679641885333 ,LOGICAL,21/10/2025,19/03/2025, $0.00 ,
03/11/2025,bt-con-digital-dp-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20250313,BASE TABLE,2025-03-14 00:01:30.533000 UTC, 0.00003967321936 , 0.01087970422577 , 0.36465347346648 ,LOGICAL,21/10/2025,14/03/2025, $0.00 ,
03/11/2025,bt-con-digital-dp-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20250715,BASE TABLE,2025-07-16 00:11:03.502000 UTC, 0.00003930547882 , 0.01087970422577 , 0.36127341337836 ,LOGICAL,21/10/2025,16/07/2025, $0.00 ,
03/11/2025,bt-con-digital-dp-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20241113,BASE TABLE,2024-11-14 00:16:23.309000 UTC, 0.00003899212788 , 0.01087970422577 , 0.35839327131215 ,LOGICAL,21/10/2025,14/11/2024, $0.00 ,
03/11/2025,bt-con-digital-dp-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20250812,BASE TABLE,2025-08-13 00:46:10.155000 UTC, 0.00003876769279 , 0.01087970422577 , 0.35633039264004 ,LOGICAL,21/10/2025,13/08/2025, $0.00 ,
03/11/2025,bt-con-digital-dp-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20241210,BASE TABLE,2024-12-11 00:05:49.925000 UTC, 0.00003772622586 , 0.01087970422577 , 0.34675782606229 ,LOGICAL,21/10/2025,11/12/2024, $0.00 ,
03/11/2025,bt-con-digital-dp-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20241114,BASE TABLE,2024-11-15 00:16:21.485000 UTC, 0.00003750944143 , 0.01087970422577 , 0.34476526795472 ,LOGICAL,21/10/2025,15/11/2024, $0.00 ,
03/11/2025,bt-con-digital-dp-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20250304,BASE TABLE,2025-03-05 00:16:12.106000 UTC, 0.00003737497809 , 0.01087970422577 , 0.34352935811840 ,LOGICAL,21/10/2025,05/03/2025, $0.00 ,
03/11/2025,bt-con-digital-dp-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20250305,BASE TABLE,2025-03-06 00:16:24.681000 UTC, 0.00003651254610 , 0.01087970422577 , 0.33560237801823 ,LOGICAL,21/10/2025,06/03/2025, $0.00 ,
03/11/2025,bt-con-digital-dp-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20250317,BASE TABLE,2025-03-18 00:46:16.508000 UTC, 0.00003564882354 , 0.01087970422577 , 0.32766353571155 ,LOGICAL,21/10/2025,18/03/2025, $0.00 ,
03/11/2025,bt-con-digital-dp-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20241105,BASE TABLE,2024-11-06 00:16:23.322000 UTC, 0.00003465503414 , 0.01087970422577 , 0.31852919365046 ,LOGICAL,21/10/2025,06/11/2024, $0.00 ,
03/11/2025,bt-con-digital-dp-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20250506,BASE TABLE,2025-05-07 00:22:28.726000 UTC, 0.00003332754841 , 0.01087970422577 , 0.30632770631004 ,LOGICAL,21/10/2025,07/05/2025, $0.00 ,
03/11/2025,bt-con-digital-dp-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20250312,BASE TABLE,2025-03-12 23:50:10.915000 UTC, 0.00003319760617 , 0.01087970422577 , 0.30513335181446 ,LOGICAL,21/10/2025,12/03/2025, $0.00 ,
03/11/2025,bt-con-digital-dp-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20250708,BASE TABLE,2025-07-09 00:16:20.301000 UTC, 0.00003246116466 , 0.01087970422577 , 0.29836440394965 ,LOGICAL,21/10/2025,09/07/2025, $0.00 ,
03/11/2025,bt-con-digital-dp-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20250315,BASE TABLE,2025-03-16 00:46:31.030000 UTC, 0.00003230938728 , 0.01087970422577 , 0.29696935329224 ,LOGICAL,21/10/2025,16/03/2025, $0.00 ,
03/11/2025,bt-con-digital-dp-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20250113,BASE TABLE,2025-01-14 00:02:44.068000 UTC, 0.00003228729202 , 0.01087970422577 , 0.29676626629808 ,LOGICAL,21/10/2025,14/01/2025, $0.00 ,
03/11/2025,bt-con-digital-dp-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20250320,BASE TABLE,2025-03-21 00:16:15.657000 UTC, 0.00003066258341 , 0.01087970422577 , 0.28183287685471 ,LOGICAL,21/10/2025,21/03/2025, $0.00 ,
03/11/2025,bt-con-digital-dp-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20250307,BASE TABLE,2025-03-08 00:16:12.251000 UTC, 0.00003056038895 , 0.01087970422577 , 0.28089356397865 ,LOGICAL,21/10/2025,08/03/2025, $0.00 ,
03/11/2025,bt-con-digital-dp-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20250327,BASE TABLE,2025-03-28 00:46:14.513000 UTC, 0.00002985558967 , 0.01087970422577 , 0.27441545334170 ,LOGICAL,21/10/2025,28/03/2025, $0.00 ,
03/11/2025,bt-con-digital-dp-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20250603,BASE TABLE,2025-06-04 00:02:59.262000 UTC, 0.00002981627222 , 0.01087970422577 , 0.27405406984136 ,LOGICAL,21/10/2025,04/06/2025, $0.00 ,
03/11/2025,bt-con-digital-dp-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20250308,BASE TABLE,2025-03-09 00:12:17.221000 UTC, 0.00002947527082 , 0.01087970422577 , 0.27091978062786 ,LOGICAL,21/10/2025,09/03/2025, $0.00 ,
03/11/2025,bt-con-digital-dp-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20250729,BASE TABLE,2025-07-29 23:47:09.123000 UTC, 0.00002939621663 , 0.01087970422577 , 0.27019315987299 ,LOGICAL,21/10/2025,29/07/2025, $0.00 ,
03/11/2025,bt-con-digital-dp-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20250805,BASE TABLE,2025-08-06 00:03:28.778000 UTC, 0.00002874190523 , 0.01087970422577 , 0.26417910477319 ,LOGICAL,21/10/2025,06/08/2025, $0.00 ,
03/11/2025,bt-con-digital-dp-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20241017,BASE TABLE,2024-10-18 00:16:13.469000 UTC, 0.00002841152491 , 0.01087970422577 , 0.26114243842615 ,LOGICAL,21/10/2025,18/10/2024, $0.00 ,
03/11/2025,bt-con-digital-dp-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20241204,BASE TABLE,2024-12-05 00:33:06.024000 UTC, 0.00002817613131 , 0.01087970422577 , 0.25897883549321 ,LOGICAL,21/10/2025,05/12/2024, $0.00 ,
03/11/2025,bt-con-digital-dp-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20241107,BASE TABLE,2024-11-08 00:21:17.829000 UTC, 0.00002810941623 , 0.01087970422577 , 0.25836562880147 ,LOGICAL,21/10/2025,08/11/2024, $0.00 ,
03/11/2025,bt-con-digital-dp-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20250610,BASE TABLE,2025-06-11 00:02:51.187000 UTC, 0.00002782448246 , 0.01087970422577 , 0.25574668098620 ,LOGICAL,21/10/2025,11/06/2025, $0.00 ,
03/11/2025,bt-con-digital-dp-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20250722,BASE TABLE,2025-07-23 00:01:54.679000 UTC, 0.00002738897274 , 0.01087970422577 , 0.25174372548376 ,LOGICAL,21/10/2025,23/07/2025, $0.00 ,
03/11/2025,bt-con-digital-dp-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20241118,BASE TABLE,2024-11-19 00:16:16.274000 UTC, 0.00002664266322 , 0.01087970422577 , 0.24488407646284 ,LOGICAL,21/10/2025,19/11/2024, $0.00 ,
03/11/2025,bt-con-digital-dp-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20241021,BASE TABLE,2024-10-21 23:33:16.268000 UTC, 0.00002660596783 , 0.01087970422577 , 0.24454679355541 ,LOGICAL,21/10/2025,21/10/2024, $0.00 ,
03/11/2025,bt-con-digital-dp-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20250730,BASE TABLE,2025-07-31 00:16:19.683000 UTC, 0.00002650867827 , 0.01087970422577 , 0.24365256375169 ,LOGICAL,21/10/2025,31/07/2025, $0.00 ,
03/11/2025,bt-con-digital-dp-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20241203,BASE TABLE,2024-12-04 00:16:45.057000 UTC, 0.00002643500011 , 0.01087970422577 , 0.24297535631791 ,LOGICAL,21/10/2025,04/12/2024, $0.00 ,
03/11/2025,bt-con-digital-dp-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20250306,BASE TABLE,2025-03-07 00:46:41.585000 UTC, 0.00002628717721 , 0.01087970422577 , 0.24161665299937 ,LOGICAL,21/10/2025,07/03/2025, $0.00 ,
03/11/2025,bt-con-digital-dp-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20250527,BASE TABLE,2025-05-28 00:02:41.764000 UTC, 0.00002615410904 , 0.01087970422577 , 0.24039356671820 ,LOGICAL,21/10/2025,28/05/2025, $0.00 ,
03/11/2025,bt-con-digital-dp-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20241108,BASE TABLE,2024-11-08 23:57:03.206000 UTC, 0.00002549671353 , 0.01087970422577 , 0.23435116437228 ,LOGICAL,21/10/2025,08/11/2024, $0.00 ,
03/11/2025,bt-con-digital-dp-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20241112,BASE TABLE,2024-11-13 00:16:14.817000 UTC, 0.00002535820931 , 0.01087970422577 , 0.23307811303950 ,LOGICAL,21/10/2025,13/11/2024, $0.00 ,
03/11/2025,bt-con-digital-dp-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20250826,BASE TABLE,2025-08-27 00:02:29.184000 UTC, 0.00002507475165 , 0.01087970422577 , 0.23047273277965 ,LOGICAL,21/10/2025,27/08/2025, $0.00 ,
03/11/2025,bt-con-digital-dp-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20250429,BASE TABLE,2025-04-30 00:01:25.281000 UTC, 0.00002500232495 , 0.01087970422577 , 0.22980702809157 ,LOGICAL,21/10/2025,30/04/2025, $0.00 ,
