snapshot date,project id,dataset name,table name,table type,storage last modified time,total logical tb,project logical tb,percentage of project logical tb,billing model,last queried,table creation date,statement type,user email,user type
20/10/2025,bt-con-digital-dp-prep-data,paid_media_rw,dp_018_paid_media_campaign_audience_list_EEC_CRM_DVE_1P_CU_UPG_PAYMHS,BASE TABLE,2025-07-11 02:10:59.470000 UTC, -   , 0.046734 ,0.00%,PHYSICAL,21/09/2025,,,,
20/10/2025,bt-con-digital-dp-prep-data,paid_media_rw,dp_018_paid_media_campaign_audience_list_EEC_CRM_DVE_1P_CU_ANY_PAYM_ELIG_ADDLINE,BASE TABLE,2025-07-11 02:11:02.937000 UTC, -   , 0.046734 ,0.00%,PHYSICAL,21/09/2025,,,,
20/10/2025,bt-con-digital-dp-prep-data,paid_media_rw,dp_018_paid_media_campaign_audience_list_EEC_CRM_DVE_1P_CU_OOC_SIMO_APPLE,BASE TABLE,2025-07-11 02:11:06.576000 UTC, -   , 0.046734 ,0.00%,PHYSICAL,21/09/2025,,,,
20/10/2025,bt-con-digital-dp-prep-data,paid_media_rw,dp_018_paid_media_campaign_audience_list_EEC_CRM_DVE_1P_CU_OOC_PAYMHS,BASE TABLE,2025-07-11 02:11:10.413000 UTC, -   , 0.046734 ,0.00%,PHYSICAL,21/09/2025,,,,
20/10/2025,bt-con-digital-dp-test-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20250711,BASE TABLE,2025-07-11 03:13:27.413000 UTC, 0.0000000 , 0.000076 ,0.77%,LOGICAL,< 2025-08-20,,,,
20/10/2025,bt-con-digital-dp-test-ops,audit_log_sink_proc,cloudaudit_googleapis_com_data_access_20250711,BASE TABLE,2025-07-11 04:31:05.636000 UTC, 0.0000000 , 0.000076 ,0.06%,LOGICAL,< 2025-08-20,,,,
20/10/2025,bt-con-digital-dp-test-ops,audit_log_sink_data,cloudaudit_googleapis_com_activity_20250711,BASE TABLE,2025-07-11 10:19:31.765000 UTC, 0.0000000 , 0.000076 ,1.44%,LOGICAL,< 2025-08-20,,,,
20/10/2025,bt-con-digital-dp-dev-ops,audit_log_sink_data,cloudaudit_googleapis_com_activity_20250711,BASE TABLE,2025-07-11 10:19:34.921000 UTC, 0.0000000 , 0.000901 ,0.12%,LOGICAL,< 2025-08-20,,,,
20/10/2025,bt-con-digital-dp-dev-ops,audit_log_sink_proc,operations_20250711,BASE TABLE,2025-07-11 14:51:12.973000 UTC, 0.0000000 , 0.000901 ,0.41%,LOGICAL,< 2025-08-20,,,,
20/10/2025,bt-con-digital-dp-dev-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20250711,BASE TABLE,2025-07-11 14:51:13.546000 UTC, 0.0000003 , 0.000901 ,3.14%,LOGICAL,< 2025-08-20,,,,
20/10/2025,bt-con-digital-dp-dev-ops,audit_log_sink_proc,cloudaudit_googleapis_com_data_access_20250711,BASE TABLE,2025-07-11 16:34:16.849000 UTC, 0.0000008 , 0.000901 ,9.01%,LOGICAL,< 2025-08-20,,,,
20/10/2025,bt-con-digital-dp-prep-ops,audit_log_sink_data,cloudaudit_googleapis_com_activity_20250711,BASE TABLE,2025-07-11 22:24:20.349000 UTC, 0.0000000 , 0.003553 ,0.03%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-digital-dp-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20250711,BASE TABLE,2025-07-12 00:05:13.264000 UTC, 0.0000077 , 0.010443 ,7.35%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-digital-dp-ops,audit_log_sink_proc,cloudaudit_googleapis_com_data_access_20250711,BASE TABLE,2025-07-12 00:16:13.754000 UTC, 0.0000192 , 0.010443 ,18.43%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-digital-dp-ops,audit_log_sink_proc,operations_20250711,BASE TABLE,2025-07-12 00:16:22.847000 UTC, 0.0000007 , 0.010443 ,0.67%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-digital-dp-prep-ops,audit_log_sink_proc,cloudaudit_googleapis_com_data_access_20250711,BASE TABLE,2025-07-12 00:31:19.392000 UTC, 0.0000051 , 0.003553 ,14.44%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-digital-dp-prep-ops,audit_log_sink_proc,operations_20250711,BASE TABLE,2025-07-12 00:31:43.237000 UTC, 0.0000001 , 0.003553 ,0.19%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-digital-dp-prep-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20250711,BASE TABLE,2025-07-12 00:32:37.096000 UTC, 0.0000063 , 0.003553 ,17.80%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-digital-dp-test-ops,audit_log_sink_proc,cloudaudit_googleapis_com_data_access_20250712,BASE TABLE,2025-07-12 04:03:56.747000 UTC, 0.0000000 , 0.000076 ,0.06%,LOGICAL,< 2025-08-20,,,,
20/10/2025,bt-con-digital-dp-test-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20250712,BASE TABLE,2025-07-12 04:04:48.774000 UTC, 0.0000000 , 0.000076 ,0.06%,LOGICAL,< 2025-08-20,,,,
20/10/2025,bt-con-digital-dp-dev-ops,audit_log_sink_proc,cloudaudit_googleapis_com_data_access_20250712,BASE TABLE,2025-07-12 04:31:52.050000 UTC, 0.0000000 , 0.000901 ,0.01%,LOGICAL,< 2025-08-20,,,,
20/10/2025,bt-con-digital-dp-dev-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20250712,BASE TABLE,2025-07-12 07:16:12.079000 UTC, 0.0000000 , 0.000901 ,0.03%,LOGICAL,< 2025-08-20,,,,
20/10/2025,bt-con-digital-dp-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20250712,BASE TABLE,2025-07-13 00:05:34.100000 UTC, 0.0000026 , 0.010443 ,2.47%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-digital-dp-ops,audit_log_sink_proc,cloudaudit_googleapis_com_data_access_20250712,BASE TABLE,2025-07-13 00:16:15.345000 UTC, 0.0000190 , 0.010443 ,18.16%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-digital-dp-ops,audit_log_sink_proc,operations_20250712,BASE TABLE,2025-07-13 00:16:22.584000 UTC, 0.0000007 , 0.010443 ,0.66%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-digital-dp-prep-ops,audit_log_sink_proc,cloudaudit_googleapis_com_data_access_20250712,BASE TABLE,2025-07-13 00:31:30.640000 UTC, 0.0000036 , 0.003553 ,10.15%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-digital-dp-prep-ops,audit_log_sink_proc,operations_20250712,BASE TABLE,2025-07-13 00:31:34.245000 UTC, 0.0000001 , 0.003553 ,0.19%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-digital-dp-prep-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20250712,BASE TABLE,2025-07-13 00:31:53.633000 UTC, 0.0000005 , 0.003553 ,1.34%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-digital-dp-test-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20250713,BASE TABLE,2025-07-13 04:03:49.999000 UTC, 0.0000000 , 0.000076 ,0.06%,LOGICAL,< 2025-08-20,,,,
20/10/2025,bt-con-digital-dp-dev-ops,audit_log_sink_proc,cloudaudit_googleapis_com_data_access_20250713,BASE TABLE,2025-07-13 04:27:41.092000 UTC, 0.0000000 , 0.000901 ,0.01%,LOGICAL,< 2025-08-20,,,,
20/10/2025,bt-con-digital-dp-test-ops,audit_log_sink_proc,cloudaudit_googleapis_com_data_access_20250713,BASE TABLE,2025-07-13 04:39:34.092000 UTC, 0.0000000 , 0.000076 ,0.06%,LOGICAL,< 2025-08-20,,,,
20/10/2025,bt-con-digital-dp-dev-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20250713,BASE TABLE,2025-07-13 07:16:11.516000 UTC, 0.0000000 , 0.000901 ,0.03%,LOGICAL,< 2025-08-20,,,,
20/10/2025,bt-con-digital-dp-prep-ops,audit_log_sink_proc,operations_20250713,BASE TABLE,2025-07-13 23:33:41.359000 UTC, 0.0000001 , 0.003553 ,0.19%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-digital-dp-ops,audit_log_sink_proc,cloudaudit_googleapis_com_data_access_20250713,BASE TABLE,2025-07-14 00:16:17.623000 UTC, 0.0000191 , 0.010443 ,18.28%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-digital-dp-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20250713,BASE TABLE,2025-07-14 00:16:19.069000 UTC, 0.0000026 , 0.010443 ,2.52%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-digital-dp-ops,audit_log_sink_proc,operations_20250713,BASE TABLE,2025-07-14 00:16:24.027000 UTC, 0.0000007 , 0.010443 ,0.66%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-digital-dp-prep-ops,audit_log_sink_proc,cloudaudit_googleapis_com_data_access_20250713,BASE TABLE,2025-07-14 00:31:42.248000 UTC, 0.0000035 , 0.003553 ,9.95%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-digital-dp-prep-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20250713,BASE TABLE,2025-07-14 00:32:51.682000 UTC, 0.0000005 , 0.003553 ,1.27%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-digital-dp-test-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20250714,BASE TABLE,2025-07-14 03:12:08.755000 UTC, 0.0000000 , 0.000076 ,0.77%,LOGICAL,< 2025-08-20,,,,
20/10/2025,bt-con-digital-dp-test-ops,audit_log_sink_proc,cloudaudit_googleapis_com_data_access_20250714,BASE TABLE,2025-07-14 04:40:22.371000 UTC, 0.0000000 , 0.000076 ,0.06%,LOGICAL,< 2025-08-20,,,,
20/10/2025,bt-con-market-dev-data,cons_ccn_market_insights_stats_stg,csp_ipinfo_response_stg_temp,BASE TABLE,2025-07-14 07:58:35.966000 UTC, -   , 0.002784 ,0.00%,LOGICAL,< 2025-08-20,,,,
20/10/2025,bt-con-market-dev-data,cons_ccn_market_insights_stats_rw,csp_ipinfo_response,BASE TABLE,2025-07-14 07:58:41.275000 UTC, 0.0000000 , 0.002784 ,0.03%,LOGICAL,< 2025-08-20,,,,
20/10/2025,bt-con-digital-dp-dev-ops,audit_log_sink_proc,operations_20250714,BASE TABLE,2025-07-14 14:51:12.389000 UTC, 0.0000001 , 0.000901 ,0.59%,LOGICAL,< 2025-08-20,,,,
20/10/2025,bt-con-digital-dp-dev-ops,audit_log_sink_data,cloudaudit_googleapis_com_activity_20250714,BASE TABLE,2025-07-14 15:21:26.593000 UTC, 0.0000000 , 0.000901 ,0.23%,LOGICAL,< 2025-08-20,,,,
20/10/2025,bt-con-digital-dp-test-ops,audit_log_sink_data,cloudaudit_googleapis_com_activity_20250714,BASE TABLE,2025-07-14 15:23:05.708000 UTC, 0.0000000 , 0.000076 ,2.51%,LOGICAL,< 2025-08-20,,,,
20/10/2025,bt-con-digital-dp-prep-ops,audit_log_sink_proc,operations_20250714,BASE TABLE,2025-07-14 23:49:39.850000 UTC, 0.0000005 , 0.003553 ,1.36%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-digital-dp-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20250714,BASE TABLE,2025-07-15 00:03:19.323000 UTC, 0.0000140 , 0.010443 ,13.44%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-digital-dp-ops,audit_log_sink_proc,cloudaudit_googleapis_com_data_access_20250714,BASE TABLE,2025-07-15 00:16:16.530000 UTC, 0.0000197 , 0.010443 ,18.88%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-digital-dp-ops,audit_log_sink_proc,operations_20250714,BASE TABLE,2025-07-15 00:31:14.720000 UTC, 0.0000007 , 0.010443 ,0.67%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-digital-dp-prep-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20250714,BASE TABLE,2025-07-15 00:31:22.101000 UTC, 0.0000088 , 0.003553 ,24.84%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-digital-dp-prep-ops,audit_log_sink_proc,cloudaudit_googleapis_com_data_access_20250714,BASE TABLE,2025-07-15 00:31:38.605000 UTC, 0.0000047 , 0.003553 ,13.22%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-digital-dp-dev-ops,audit_log_sink_proc,cloudaudit_googleapis_com_data_access_20250714,BASE TABLE,2025-07-15 00:37:04.499000 UTC, 0.0000008 , 0.000901 ,9.37%,LOGICAL,< 2025-08-20,,,,
20/10/2025,bt-con-digital-dp-dev-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20250714,BASE TABLE,2025-07-15 00:37:16.934000 UTC, 0.0000002 , 0.000901 ,2.28%,LOGICAL,< 2025-08-20,,,,
20/10/2025,bt-con-digital-dp-test-ops,audit_log_sink_proc,cloudaudit_googleapis_com_data_access_20250715,BASE TABLE,2025-07-15 04:01:14.491000 UTC, 0.0000000 , 0.000076 ,0.06%,LOGICAL,< 2025-08-20,,,,
20/10/2025,bt-con-digital-dp-test-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20250715,BASE TABLE,2025-07-15 04:22:16.868000 UTC, 0.0000000 , 0.000076 ,0.77%,LOGICAL,< 2025-08-20,,,,
20/10/2025,bt-con-market-data,cons_ccn_market_marketing_campaigns_rw,unica_con_conv_history_amend_backup_15072025,BASE TABLE,2025-07-15 08:29:56.625000 UTC, 0.0000000 , 0.989804 ,0.00%,LOGICAL,14/10/2025,,,,
20/10/2025,bt-con-digital-dp-dev-data,cons_dp_ops,cons_dp_adhoc_refresh_config,BASE TABLE,2025-07-15 11:07:41.466000 UTC, 0.0000000 , 0.000000 ,21.21%,LOGICAL,14/10/2025,,,,
20/10/2025,bt-con-digital-dp-ops,audit_log_sink_data,cloudaudit_googleapis_com_activity_20250715,BASE TABLE,2025-07-15 14:13:29.312000 UTC, 0.0000000 , 0.010443 ,0.02%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-digital-dp-dev-ops,audit_log_sink_proc,cloudaudit_googleapis_com_data_access_20250715,BASE TABLE,2025-07-15 14:51:10.600000 UTC, 0.0000008 , 0.000901 ,8.60%,LOGICAL,< 2025-08-20,,,,
20/10/2025,bt-con-digital-dp-prep-ops,audit_log_sink_data,cloudaudit_googleapis_com_activity_20250715,BASE TABLE,2025-07-15 16:16:10.636000 UTC, 0.0000001 , 0.003553 ,0.39%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-digital-dp-dev-ops,audit_log_sink_proc,operations_20250715,BASE TABLE,2025-07-15 16:39:40.144000 UTC, 0.0000000 , 0.000901 ,0.53%,LOGICAL,< 2025-08-20,,,,
20/10/2025,bt-con-digital-dp-dev-ops,audit_log_sink_data,cloudaudit_googleapis_com_activity_20250715,BASE TABLE,2025-07-15 16:54:12.116000 UTC, 0.0000005 , 0.000901 ,5.03%,LOGICAL,< 2025-08-20,,,,
20/10/2025,bt-con-digital-dp-test-ops,audit_log_sink_data,cloudaudit_googleapis_com_activity_20250715,BASE TABLE,2025-07-15 16:54:12.167000 UTC, 0.0000005 , 0.000076 ,59.32%,LOGICAL,< 2025-08-20,,,,
20/10/2025,bt-con-digital-dp-dev-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20250715,BASE TABLE,2025-07-15 17:17:13.480000 UTC, 0.0000016 , 0.000901 ,18.31%,LOGICAL,< 2025-08-20,,,,
20/10/2025,bt-con-digital-dp-prep-ops,audit_log_sink_proc,operations_20250715,BASE TABLE,2025-07-15 23:34:16.193000 UTC, 0.0000001 , 0.003553 ,0.21%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-digital-dp-prep-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20250715,BASE TABLE,2025-07-16 00:09:20.362000 UTC, 0.0000108 , 0.003553 ,30.39%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-digital-dp-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20250715,BASE TABLE,2025-07-16 00:11:03.502000 UTC, 0.0000393 , 0.010443 ,37.64%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-digital-dp-ops,audit_log_sink_proc,operations_20250715,BASE TABLE,2025-07-16 00:16:07.566000 UTC, 0.0000032 , 0.010443 ,3.05%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-digital-dp-prep-ops,audit_log_sink_proc,cloudaudit_googleapis_com_data_access_20250715,BASE TABLE,2025-07-16 00:31:20.883000 UTC, 0.0000037 , 0.003553 ,10.46%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-digital-dp-ops,audit_log_sink_proc,cloudaudit_googleapis_com_data_access_20250715,BASE TABLE,2025-07-16 00:46:08.506000 UTC, 0.0000234 , 0.010443 ,22.43%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-digital-dp-prep-data,dus_canonical_rw,dp_dus_208_cnba_interaction,BASE TABLE,2025-07-16 02:10:10.228000 UTC, -   , 0.046734 ,0.00%,PHYSICAL,21/09/2025,,,,
20/10/2025,bt-con-digital-dp-prep-data,dus_canonical_stg,dp_dus_208_cnba_interaction_stg,BASE TABLE,2025-07-16 02:10:44.801000 UTC, -   , 0.046734 ,0.00%,PHYSICAL,21/09/2025,,,,
20/10/2025,bt-con-digital-dp-prep-data,dus_canonical_stg,dp_dus_213_ab_testing_stg,BASE TABLE,2025-07-16 02:10:48.948000 UTC, -   , 0.046734 ,0.00%,PHYSICAL,21/09/2025,,,,
20/10/2025,bt-con-digital-dp-prep-data,dus_canonical_stg,dp_dus_216_internal_search_stg,BASE TABLE,2025-07-16 02:10:53.412000 UTC, -   , 0.046734 ,0.00%,PHYSICAL,21/09/2025,,,,
20/10/2025,bt-con-digital-dp-prep-data,dus_canonical_stg,dp_dus_205_pages_viewed_stg,BASE TABLE,2025-07-16 02:11:07.966000 UTC, -   , 0.046734 ,0.00%,PHYSICAL,21/09/2025,,,,
20/10/2025,bt-con-digital-dp-prep-data,dus_consumption_rw,dp_dus_205_pages_viewed_mobile_session,BASE TABLE,2025-07-16 02:11:14.391000 UTC, -   , 0.046734 ,0.00%,PHYSICAL,21/09/2025,,,,
20/10/2025,bt-con-digital-dp-prep-data,dus_consumption_stg,dp_dus_205_pages_viewed_mobile_session_stg,BASE TABLE,2025-07-16 02:11:25.520000 UTC, -   , 0.046734 ,0.00%,PHYSICAL,21/09/2025,,,,
20/10/2025,bt-con-digital-dp-prep-data,dus_consumption_stg,dp_dus_202_products_viewed_event_stg,BASE TABLE,2025-07-16 02:11:36.096000 UTC, -   , 0.046734 ,0.00%,PHYSICAL,21/09/2025,,,,
20/10/2025,bt-con-digital-dp-test-ops,audit_log_sink_proc,cloudaudit_googleapis_com_data_access_20250716,BASE TABLE,2025-07-16 04:28:30.198000 UTC, 0.0000000 , 0.000076 ,0.06%,LOGICAL,< 2025-08-20,,,,
20/10/2025,bt-con-digital-dp-prep-data,paid_media_rw,dp_018_paid_media_campaign_audience_list_qlik_audit_test,BASE TABLE,2025-07-16 09:29:11.467000 UTC, 0.0000021 , 0.046734 ,0.46%,PHYSICAL,16/10/2025,,,,
20/10/2025,bt-con-digital-dp-prep-ops,audit_log_sink_proc,cloudaudit_googleapis_com_data_access_20250716,BASE TABLE,2025-07-16 14:40:36.812000 UTC, 0.0000020 , 0.003553 ,5.53%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-digital-dp-dev-ops,audit_log_sink_proc,cloudaudit_googleapis_com_data_access_20250716,BASE TABLE,2025-07-16 15:51:09.774000 UTC, 0.0000008 , 0.000901 ,9.29%,LOGICAL,< 2025-08-20,,,,
20/10/2025,bt-con-digital-dp-dev-ops,audit_log_sink_proc,operations_20250716,BASE TABLE,2025-07-16 15:51:14.031000 UTC, 0.0000000 , 0.000901 ,0.44%,LOGICAL,< 2025-08-20,,,,
20/10/2025,bt-con-digital-dp-test-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20250716,BASE TABLE,2025-07-16 16:20:09.931000 UTC, 0.0000000 , 0.000076 ,2.59%,LOGICAL,< 2025-08-20,,,,
20/10/2025,bt-con-digital-dp-prep-ops,audit_log_sink_data,cloudaudit_googleapis_com_activity_20250716,BASE TABLE,2025-07-16 16:34:02.842000 UTC, 0.0000002 , 0.003553 ,0.62%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-digital-dp-test-ops,audit_log_sink_data,cloudaudit_googleapis_com_activity_20250716,BASE TABLE,2025-07-16 16:38:08.418000 UTC, 0.0000002 , 0.000076 ,32.45%,LOGICAL,< 2025-08-20,,,,
20/10/2025,bt-con-digital-dp-dev-ops,audit_log_sink_data,cloudaudit_googleapis_com_activity_20250716,BASE TABLE,2025-07-16 16:38:08.437000 UTC, 0.0000003 , 0.000901 ,2.78%,LOGICAL,< 2025-08-20,,,,
20/10/2025,bt-con-digital-dp-ops,audit_log_sink_data,cloudaudit_googleapis_com_activity_20250716,BASE TABLE,2025-07-16 17:51:55.972000 UTC, 0.0000000 , 0.010443 ,0.04%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-digital-dp-dev-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20250716,BASE TABLE,2025-07-16 17:56:06.856000 UTC, 0.0000007 , 0.000901 ,7.25%,LOGICAL,< 2025-08-20,,,,
20/10/2025,bt-con-digital-dp-prep-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20250716,BASE TABLE,2025-07-16 23:01:12.604000 UTC, 0.0000084 , 0.003553 ,23.76%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-digital-dp-prep-ops,audit_log_sink_proc,operations_20250716,BASE TABLE,2025-07-16 23:01:25.117000 UTC, 0.0000000 , 0.003553 ,0.06%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-digital-dp-ops,audit_log_sink_proc,cloudaudit_googleapis_com_data_access_20250716,BASE TABLE,2025-07-17 00:16:20.550000 UTC, 0.0000198 , 0.010443 ,19.00%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-digital-dp-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20250716,BASE TABLE,2025-07-17 00:16:21.708000 UTC, 0.0000153 , 0.010443 ,14.68%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-digital-dp-ops,audit_log_sink_proc,operations_20250716,BASE TABLE,2025-07-17 00:16:37.691000 UTC, 0.0000007 , 0.010443 ,0.66%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-digital-dp-test-ops,audit_log_sink_proc,cloudaudit_googleapis_com_data_access_20250717,BASE TABLE,2025-07-17 03:57:27.124000 UTC, 0.0000000 , 0.000076 ,0.06%,LOGICAL,< 2025-08-20,,,,
20/10/2025,bt-con-digital-dp-test-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20250717,BASE TABLE,2025-07-17 04:28:03.063000 UTC, 0.0000001 , 0.000076 ,9.59%,LOGICAL,< 2025-08-20,,,,
20/10/2025,bt-con-digital-dp-prep-ops,audit_log_sink_data,cloudaudit_googleapis_com_activity_20250717,BASE TABLE,2025-07-17 13:13:02.937000 UTC, 0.0000000 , 0.003553 ,0.03%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-digital-dp-ops,audit_log_sink_data,cloudaudit_googleapis_com_activity_20250717,BASE TABLE,2025-07-17 13:31:57.789000 UTC, 0.0000000 , 0.010443 ,0.03%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-digital-dp-dev-ops,audit_log_sink_proc,cloudaudit_googleapis_com_data_access_20250717,BASE TABLE,2025-07-17 14:51:09.832000 UTC, 0.0000007 , 0.000901 ,7.74%,LOGICAL,< 2025-08-20,,,,
20/10/2025,bt-con-digital-dp-dev-ops,audit_log_sink_proc,operations_20250717,BASE TABLE,2025-07-17 14:51:11.310000 UTC, 0.0000000 , 0.000901 ,0.42%,LOGICAL,< 2025-08-20,,,,
20/10/2025,bt-con-digital-dp-dev-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20250717,BASE TABLE,2025-07-17 18:30:39.954000 UTC, 0.0000005 , 0.000901 ,5.10%,LOGICAL,< 2025-08-20,,,,
20/10/2025,bt-con-digital-dp-dev-ops,audit_log_sink_data,cloudaudit_googleapis_com_activity_20250717,BASE TABLE,2025-07-17 19:04:13.304000 UTC, 0.0000000 , 0.000901 ,0.14%,LOGICAL,< 2025-08-20,,,,
20/10/2025,bt-con-digital-dp-test-ops,audit_log_sink_data,cloudaudit_googleapis_com_activity_20250717,BASE TABLE,2025-07-17 19:04:16.524000 UTC, 0.0000000 , 0.000076 ,1.61%,LOGICAL,< 2025-08-20,,,,
20/10/2025,bt-con-digital-dp-prep-ops,audit_log_sink_proc,cloudaudit_googleapis_com_data_access_20250717,BASE TABLE,2025-07-17 22:06:17.938000 UTC, 0.0000018 , 0.003553 ,5.08%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-digital-dp-prep-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20250717,BASE TABLE,2025-07-17 22:06:20.122000 UTC, 0.0000089 , 0.003553 ,25.11%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-digital-dp-prep-ops,audit_log_sink_proc,operations_20250717,BASE TABLE,2025-07-17 22:06:47.113000 UTC, 0.0000000 , 0.003553 ,0.08%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-digital-dp-ops,audit_log_sink_proc,operations_20250717,BASE TABLE,2025-07-18 00:16:10.101000 UTC, 0.0000007 , 0.010443 ,0.67%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-digital-dp-ops,audit_log_sink_proc,cloudaudit_googleapis_com_data_access_20250717,BASE TABLE,2025-07-18 00:16:16.677000 UTC, 0.0000195 , 0.010443 ,18.72%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-digital-dp-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20250717,BASE TABLE,2025-07-18 00:31:12.388000 UTC, 0.0000081 , 0.010443 ,7.73%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-digital-dp-dev-ops,audit_log_sink_data,cloudaudit_googleapis_com_activity_20250718,BASE TABLE,2025-07-18 08:53:46.849000 UTC, 0.0000001 , 0.000901 ,0.68%,LOGICAL,< 2025-08-20,,,,
20/10/2025,bt-con-digital-dp-test-ops,audit_log_sink_data,cloudaudit_googleapis_com_activity_20250718,BASE TABLE,2025-07-18 08:53:51.757000 UTC, 0.0000001 , 0.000076 ,7.99%,LOGICAL,< 2025-08-20,,,,
20/10/2025,bt-con-digital-dp-prep-ops,audit_log_sink_data,cloudaudit_googleapis_com_activity_20250718,BASE TABLE,2025-07-18 09:09:26.587000 UTC, 0.0000001 , 0.003553 ,0.16%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-digital-dp-test-ops,audit_log_sink_proc,cloudaudit_googleapis_com_data_access_20250718,BASE TABLE,2025-07-18 11:35:57.653000 UTC, 0.0000000 , 0.000076 ,0.12%,LOGICAL,< 2025-08-20,,,,
20/10/2025,bt-con-digital-dp-dev-ops,audit_log_sink_proc,cloudaudit_googleapis_com_data_access_20250718,BASE TABLE,2025-07-18 14:51:13.279000 UTC, 0.0000007 , 0.000901 ,7.74%,LOGICAL,< 2025-08-20,,,,
20/10/2025,bt-con-digital-dp-dev-ops,audit_log_sink_proc,operations_20250718,BASE TABLE,2025-07-18 14:51:17.709000 UTC, 0.0000000 , 0.000901 ,0.42%,LOGICAL,< 2025-08-20,,,,
